Time [s], X-Pos [m], Y-Pos [m], phi [rad], dphi [rad/s], Path Vel [m/s], v_l [rpm], v_r [rpm]
51.9,4,-1.43,-1.5708,0,0.1,127,127
51.95,4,-1.435,-1.5708,0,0.1,127,127
52,4,-1.44,-1.5708,0,0.1,127,127
52.05,4,-1.445,-1.5708,0,0.1,127,127
52.1,4,-1.45,-1.5708,0,0.1,127,127
52.15,4,-1.455,-1.5708,0,0.1,127,127
52.2,4,-1.46,-1.5708,0,0.1,127,127
52.25,4,-1.465,-1.5708,0,0.1,127,127
52.3,4,-1.47,-1.5708,0,0.1,127,127
52.35,4,-1.475,-1.5708,0,0.1,127,127
52.4,4,-1.48,-1.5708,0,0.1,127,127
52.45,4,-1.485,-1.5708,0,0.1,127,127
52.5,4,-1.49,-1.5708,0,0.1,127,127
52.55,4,-1.495,-1.5708,0,0.1,127,127
52.6,4,-1.5,-1.5708,0,0.1,127,127
52.65,4,-1.505,-1.5708,0,0.1,127,127
52.7,4,-1.51,-1.5708,0,0.1,127,127
52.75,4,-1.515,-1.5708,0,0.1,127,127
52.8,4,-1.52,-1.5708,0,0.1,127,127
52.85,4,-1.525,-1.5708,0,0.1,127,127
52.9,4,-1.53,-1.5708,0,0.1,127,127
52.95,4,-1.535,-1.5708,0,0.1,127,127
53,4,-1.54,-1.5708,0,0.1,127,127
53.05,4,-1.545,-1.5708,0,0.1,127,127
53.1,4,-1.55,-1.5708,0,0.1,127,127
53.15,4,-1.555,-1.5708,0,0.1,127,127
53.2,4,-1.56,-1.5708,0,0.1,127,127
53.25,4,-1.565,-1.5708,0,0.1,127,127
53.3,4,-1.57,-1.5708,0,0.1,127,127
53.35,4,-1.575,-1.5708,0,0.1,127,127
53.4,4,-1.58,-1.5708,0,0.1,127,127
53.45,4,-1.585,-1.5708,0,0.1,127,127
53.5,4,-1.59,-1.5708,0,0.1,127,127
53.55,4,-1.595,-1.5708,0,0.1,127,127
53.6,4,-1.6,-1.5708,0,0.1,127,127
53.65,4,-1.605,-1.5708,0,0.1,127,127
53.7,4,-1.61,-1.5708,0,0.1,127,127
53.75,4,-1.615,-1.5708,0,0.1,127,127
53.8,4,-1.62,-1.5708,0,0.1,127,127
53.85,4,-1.625,-1.5708,0,0.1,127,127
53.9,4,-1.63,-1.5708,0,0.1,127,127
53.95,4,-1.635,-1.5708,0,0.1,127,127
54,4,-1.64,-1.5708,0,0.1,127,127
54.05,4,-1.645,-1.5708,0,0.1,127,127
54.1,4,-1.65,-1.5708,0,0.1,127,127
54.15,4,-1.655,-1.5708,0,0.1,127,127
54.2,4,-1.66,-1.5708,0,0.1,127,127
54.25,4,-1.665,-1.5708,0,0.1,127,127
54.3,4,-1.67,-1.5708,0,0.1,127,127
54.35,4,-1.675,-1.5708,0,0.1,127,127
54.4,4,-1.68,-1.5708,0,0.1,127,127
54.45,4,-1.685,-1.5708,0,0.1,127,127
54.5,4,-1.69,-1.5708,0,0.1,127,127
54.55,4,-1.695,-1.5708,0,0.1,127,127
54.6,4,-1.7,-1.5708,0,0.1,127,127
54.65,4,-1.705,-1.5708,0,0.1,127,127
54.7,4,-1.71,-1.5708,0,0.1,127,127
54.75,4,-1.715,-1.5708,0,0.1,127,127
54.8,4,-1.72,-1.5708,0,0.1,127,127
54.85,4,-1.725,-1.5708,0,0.1,127,127
54.9,4,-1.73,-1.5708,0,0.1,127,127
54.95,4,-1.735,-1.5708,0,0.1,127,127
55,4,-1.74,-1.5708,0,0.1,127,127
55.05,4,-1.745,-1.5708,0,0.1,127,127
55.1,4,-1.75,-1.5708,0,0.1,127,127
55.15,4,-1.755,-1.5708,0,0.1,127,127
55.2,4,-1.76,-1.5708,0,0.1,127,127
55.25,4,-1.765,-1.5708,0,0.1,127,127
55.3,4,-1.77,-1.5708,0,0.1,127,127
55.35,4,-1.775,-1.5708,0,0.1,127,127
55.4,4,-1.78,-1.5708,0,0.1,127,127
55.45,4,-1.785,-1.5708,0,0.1,127,127
55.5,4,-1.79,-1.5708,0,0.1,127,127
55.55,4,-1.795,-1.5708,0,0.1,127,127
55.6,4,-1.8,-1.5708,0,0.1,127,127
55.65,4,-1.805,-1.5708,0,0.1,127,127
55.7,4,-1.81,-1.5708,0,0.1,127,127
55.75,4,-1.815,-1.5708,0,0.1,127,127
55.8,4,-1.82,-1.5708,0,0.1,127,127
55.85,4,-1.825,-1.5708,0,0.1,127,127
55.9,4,-1.83,-1.5708,0,0.1,127,127
55.95,4,-1.835,-1.5708,0,0.1,127,127
56,4,-1.84,-1.5708,0,0.1,127,127
56.05,4,-1.845,-1.5708,0,0.1,127,127
56.1,4,-1.85,-1.5708,0,0.1,127,127
56.15,4,-1.855,-1.5708,0,0.1,127,127
56.2,4,-1.86,-1.5708,0,0.1,127,127
56.25,4,-1.865,-1.5708,0,0.1,127,127
56.3,4,-1.87,-1.5708,0,0.1,127,127
56.35,4,-1.875,-1.5708,0,0.1,127,127
56.4,4,-1.88,-1.5708,0,0.1,127,127
56.45,4,-1.885,-1.5708,0,0.1,127,127
56.5,4,-1.89,-1.5708,0,0.1,127,127
56.55,4,-1.895,-1.5708,0,0.1,127,127
56.6,4,-1.9,-1.5708,0,0.1,127,127
56.65,4,-1.905,-1.5708,0,0.1,127,127
56.7,4,-1.91,-1.5708,0,0.1,127,127
56.75,4,-1.915,-1.5708,0,0.1,127,127
56.8,4,-1.92,-1.5708,0,0.1,127,127
56.85,4,-1.925,-1.5708,0,0.1,127,127
56.9,4,-1.93,-1.5708,0,0.1,127,127
56.95,4,-1.935,-1.5708,0,0.1,127,127
57,4,-1.94,-1.5708,0,0.1,127,127
57.05,4,-1.945,-1.5708,0,0.1,127,127
57.1,4,-1.95,-1.5708,0,0.1,127,127
57.15,4,-1.955,-1.5708,0,0.1,127,127
57.2,4,-1.96,-1.5708,0,0.1,127,127
57.25,4,-1.965,-1.5708,0,0.1,127,127
57.3,4,-1.97,-1.5708,0,0.1,127,127
57.35,4,-1.975,-1.5708,0,0.1,127,127
57.4,4,-1.98,-1.5708,0,0.1,127,127
57.45,4,-1.985,-1.5708,0,0.0994307,127,127
57.5,4,-1.98981,-1.5708,0,0.0918203,117,117
57.55,4,-1.99403,-1.5708,0,0.0753434,96,96
57.6,4,-1.9972,-1.5708,0,0.05,64,64
57.65,4,-1.99903,-1.5708,0,0.0246566,31,31
57.7,4,-1.99981,-1.5708,0,0.00817972,10,10
57.75,4,-2,-1.5708,0,0.000569267,1,1
